Haul Truck Template;TimeStamp;Aftercooler Temperature;Air Filter;Boost Pressure;Brake Air Pressure;Brake Stroke;Delta Exhaust Temp Engine Load;Differential Temperature;Engine Coolant Temperature;Engine Fuel Rate;Engine Load;Engine Oil Pressure;Engine RPM;Ground Speed;Hourly Average Delta Exhaust Temp Engine Load;Hourly Average Delta Front Suspension;Hourly Average Delta Rear Suspension;Latitude;Left Exhaust Temperature;Left Front Brake Temperature;Left Front Suspension Cylinder;Left Rear Brake Temperature;Left Rear Suspension Cylinder;Longitude;Name;Operator;Payload;Payload Status;Payload_Count;Payload_Histogram;Payload_Intermediate;Right Exhaust Temperature;Right Front Brake Temperature;Right Front Suspension Cylinder;Right Rear Brake Temperature;Right Rear Suspension Cylinder;Shift Payload Total;Step;Suspension Delta Front Cylinders;Suspension Delta Rear Cylinders;System Voltage;Truck Code
Truck 103;8/22/2021 4:08:52.438 PM;64.85835;6.913638;187.7093;0;0;20.51042;0;90.29626;310.7902;97.35709;441.717;1925.753;14.93386;38.20488;64.53246;32.85978;53.0952070118057;481.8017;74.16908;2931.719;74.5478;2934.566;110.574972895111;Truck 103;Theo Peckham;198;Hauling;1;390;390;461.7863;75.20055;3018.17;73.03738;2742.482;2220.04541015625;161;76.56823;62.02511;0;103
Truck 103;8/22/2021 4:09:52.438 PM;66.0555;7.129978;189.1125;0;0;10.10637;0;89.3882;317.4875;97.37502;460.0592;1878.112;14.94832;38.19768;62.82898;32.5422;53.1014847747744;473.083;72.41435;2962.46;74.80456;2911.984;110.575089275474;Truck 103;Theo Peckham;198;Hauling;1;390;390;462.9767;75.80685;3003.365;74.71187;2826.945;2224.44555664063;161;72.7733;63.85458;0;103
Truck 103;8/22/2021 4:10:52.438 PM;63.74849;6.98209;189.7586;0;0;14.26488;0;91.45135;321.0945;82.58656;456.6967;1888.633;14.96278;38.27499;83.12271;29.84723;53.1077625377432;490.2221;72.83523;2923.391;74.38728;2875.92;110.575205655838;Truck 103;Theo Peckham;198;Hauling;1;390;390;457.2007;77.21638;3019.594;75.71688;2796.498;2228.84545898438;161;68.97837;65.68406;0;103
Truck 103;8/22/2021 4:11:52.438 PM;65.24113;6.931863;194.1203;0;0;18.74462;0;91.26785;318.1823;62.77778;456.1749;1881.073;14.96554;38.3645;79.04269;29.79758;53.1140403007119;489.0274;73.81621;2961.102;74.80522;2838.445;110.575322036202;Truck 103;Theo Peckham;198;Hauling;1;390;390;460.7128;75.18262;3003.01;75.5106;2736.594;2233.24536132813;161;65.18344;67.51353;0;103
Truck 103;8/22/2021 4:12:52.438 PM;65.93652;6.992857;195.0524;0;0;23.22437;0;90.47408;319.5409;51.05692;454.0751;1886.141;14.94192;38.454;74.96268;29.74793;53.1203180636807;487.0592;74.74975;2946.05;75.30379;2837.525;110.575438416565;Truck 103;Theo Peckham;198;Hauling;1;389;389;458.0355;74.82063;3007.052;74.71307;2751.943;2237.6455078125;161;61.38851;69.343;0;103
Truck 103;8/22/2021 4:13:52.438 PM;65.68806;7.066903;190.1692;0;0;27.70411;0;86.19374;326.0108;55.18009;451.4062;1867.571;14.9183;38.5435;70.88266;29.69828;53.1265958266494;495.259;71.78128;2946.048;75.38988;2820.1;110.575554796929;Truck 103;Theo Peckham;198;Hauling;1;389;389;452.1765;73.5043;3029.31;74.85307;2721.738;2242.04541015625;161;57.59357;71.17248;0;103
Truck 103;8/22/2021 4:14:52.438 PM;65.05841;6.88433;193.5836;0;0;32.18386;0;87.37907;325.4094;72.41885;464.9033;1885.746;14.89468;38.63301;66.80264;29.64863;53.1328735896182;489.4014;73.34789;2961.031;76.40473;2849.119;110.575671177293;Truck 103;Theo Peckham;198;Hauling;1;389;389;453.1736;73.79826;3029.942;75.36577;2681.787;2246.44555664063;161;53.79865;73.00195;0;103
Truck 103;8/22/2021 4:15:52.438 PM;65.08033;6.731921;194.4036;0;0;36.6636;0;88.52592;326.1185;91.36565;459.4535;1862.344;14.87106;38.72251;62.72262;29.59899;53.1391513525869;487.5847;75.37462;2950.843;74.1721;2783.778;110.575787557656;Truck 103;Theo Peckham;198;Hauling;1;389;389;452.6256;73.12202;3036.906;74.87096;2619.448;2250.84545898438;161;50.00372;74.83142;0;103
Truck 103;8/22/2021 4:16:52.438 PM;63.52886;6.945366;188.7522;0;0;45.022;0;89.176;330.1895;99.48268;452.0865;1874.384;4.320429;38.81202;58.6426;29.54934;53.1454291155557;488.761;73.44238;2997.552;72.62127;2760.845;110.57590393802;Truck 103;Theo Peckham;198;Hauling;1;389;389;442.981;75.03302;3038.732;74.65415;2641.867;2255.24536132813;161;46.20878;76.66089;0;103
Truck 103;8/22/2021 4:17:52.438 PM;64.40451;6.951409;187.5393;0;0;59.01101;0;89.57703;327.9801;91.3986;454.3427;1833.035;14.9355;38.90152;54.56259;29.49969;53.1517068785244;505.9017;74.30668;3044.086;73.76086;2775.572;110.576020318384;Truck 103;Theo Peckham;198;Hauling;1;389;389;442.5059;75.03704;3008.18;74.75146;2669.436;2259.6455078125;161;42.41385;78.49036;0;103
Truck 103;8/22/2021 4:18:52.438 PM;64.54152;6.971823;190.4706;0;0;57.19721;0;89.74954;325.5192;72.46295;457.6164;1861.636;0;38.99102;50.48257;29.45004;53.1579846414932;490.506;73.48316;3060.633;75.80163;2836.202;110.576136698747;Truck 103;Theo Peckham;20.4;Hauling;1;389;389;443.7757;73.96315;3033.422;75.81068;2702.015;2264.04541015625;161;38.61892;80.31984;0;103
Truck 103;8/22/2021 4:19:52.438 PM;66.17886;6.983867;186.7824;0;0;55.38341;0;89.88129;323.6399;55.20616;458.1384;1885.312;15.25427;39.08053;46.40255;29.40039;53.1642624044619;478.9976;75.17715;3030.432;74.84203;2806.821;110.576253079111;Truck 103;Theo Peckham;20.1;Hauling;1;389;389;440.4702;73.71873;2988.381;76.09672;2715.986;2268.44555664063;161;34.82399;82.14931;0;103
Truck 103;8/22/2021 4:20:52.438 PM;65.98958;7.137301;189.5086;0;0;53.56961;0;90.07212;324.3609;51.0477;465.8589;1850.014;19.91828;39.28986;92.43087;35.70436;53.1705401674307;478.0309;73.20842;3012.389;76.00999;2801.162;110.576369459474;Truck 103;Theo Peckham;20.6;Queued;1;389;389;440.2902;75.51231;3006.663;76.69692;2720.912;2272.84545898438;161;9.857779;81.37746;0;103
Truck 103;8/22/2021 4:21:52.438 PM;66.57422;7.091103;189.064;0;0;51.75581;0;88.56345;324.5341;62.73938;455.7339;1878.949;3.511919;39.51648;87.01491;37.96768;53.1768179303994;488.4192;71.68134;2914.386;77.12666;2821.732;110.576485839838;Truck 103;Theo Peckham;20.3;Emptying;1;389;389;452.8161;77.5711;2956.836;75.57791;2669.306;2277.24536132813;161;49.25982;162.7333;0;103
Truck 103;8/22/2021 4:22:52.438 PM;66.21338;7.019913;194.0596;0;0;49.94201;0;88.13282;321.5522;82.54437;442.8429;1922.517;20.73566;39.74309;81.59895;40.231;53.1830956933682;493.2895;72.51752;2878.542;76.02282;2862.911;110.576602220202;Truck 103;Theo Peckham;20.3;Travelling;1;389;389;448.2768;75.3105;2980.241;75.78208;2731.788;2281.6455078125;161;89.06283;132.1382;0;103
Truck 103;8/22/2021 4:23:52.438 PM;65.70605;6.996723;193.6205;0;0;48.1282;0;89.81891;335.0612;97.35697;438.1188;1900.763;20.52389;39.9697;76.18299;42.49432;53.1893734563369;494.799;73.09065;3044.283;75.50478;2850.745;110.576718600565;Truck 103;Theo Peckham;20.4;Travelling;1;389;389;447.3531;75.01405;2954.182;76.35467;2798.567;2286.04541015625;161;114.3182;54.66449;0;103
Truck 103;8/22/2021 4:24:52.438 PM;65.29559;6.95775;188.3783;0;0;48.13784;0;90.44575;335.0164;97.37512;444.8708;1870.67;20.54906;40.19632;70.76703;44.75764;53.1956512193057;495.8473;74.72543;3052.859;75.02552;2839.766;110.576834980929;Truck 103;Theo Peckham;20.3;Travelling;1;389;389;448.3536;74.69946;2968.306;75.64161;2719.916;2290.44555664063;161;79.85968;126.2743;0;103
Truck 103;8/22/2021 4:25:52.438 PM;65.12812;6.948417;188.2675;0;0;44.65012;0;91.21706;326.4151;82.58681;455.2191;1885.87;20.22705;40.42294;65.35107;47.02097;53.2019289822744;493.478;74.62883;3052.262;75.91994;2832.731;110.576951361293;Truck 103;Theo Peckham;19.3;Travelling;1;389;389;443.4652;75.99509;2971.177;74.82337;2722.655;2294.84545898438;161;77.55482;129.7271;0;103
Truck 103;8/22/2021 4:26:52.438 PM;64.03082;6.968014;193.7244;0;0;41.36586;0;88.65137;316.4458;62.77802;451.2205;1896.509;20.23351;40.64955;59.93511;49.28429;53.2082067452432;488.9419;72.74451;3020.324;75.89012;2867.478;110.577067741656;Truck 103;Theo Peckham;20;Travelling;1;389;389;446.5834;76.23663;3018.743;74.003;2738.4;2299.24536132813;161;10.90409;135.206;0;103
Truck 103;8/22/2021 4:27:52.438 PM;63.68879;7.039117;190.325;0;0;38.08158;0;87.84061;321.1069;51.05697;449.3303;1869.741;20.13714;40.87616;54.51915;51.54761;53.2144845082119;492.9119;74.88787;3016.746;75.70632;2862.216;110.57718412202;Truck 103;Theo Peckham;20.3;Travelling;1;389;389;444.1641;76.87633;2978.816;73.73683;2800.616;2303.6455078125;161;47.5739;79.41628;0;103
Truck 103;8/22/2021 4:28:52.438 PM;62.40495;6.979139;192.6378;0;0;34.79732;0;88.96839;319.5567;55.17993;439.0068;1878.1;19.59656;41.10278;49.10319;53.81093;53.2207622711807;489.6098;74.02438;3015.536;75.67722;2803.402;110.577300502384;Truck 103;Theo Peckham;20.5;Travelling;1;389;389;449.5852;76.20415;2974.624;74.13657;2772.698;2308.04541015625;161;38.8686;32.83287;0;103
Truck 103;8/22/2021 4:29:52.438 PM;63.87948;6.903966;188.5948;0;0;31.51305;0;88.1967;327.1434;72.41858;441.3516;1902.333;19.82839;41.32939;43.68723;56.07425;53.2270400341494;499.4767;73.0876;3010.132;76.55506;2787.128;110.577416882747;Truck 103;Theo Peckham;20.1;Travelling;1;389;389;448.2194;75.90216;3054.938;74.95643;2764.823;2312.44555664063;161;33.68441;20.9903;0;103
Truck 103;8/22/2021 4:30:52.438 PM;66.75932;6.936039;190.2603;0;0;28.22878;0;90.35993;328.6678;91.36545;444.957;1914.881;20.05992;40.93877;84.89739;65.89841;53.2333177971182;494.7491;71.26251;2923.896;74.76656;2734.369;110.577533263111;Truck 103;Theo Peckham;20.3;Travelling;1;389;389;447.9688;75.48705;3013.949;75.26588;2745.394;2316.84545898438;161;84.51191;3.585573;0;103
Truck 103;8/22/2021 4:31:52.438 PM;67.00349;7.088597;190.4434;0;0;17.00862;0;89.8371;319.5859;99.48268;441.7244;1909.515;19.94899;40.45913;80.22552;65.30745;53.2395955600869;473.1668;72.30305;3031.849;74.99827;2791.14;110.577649643474;Truck 103;Theo Peckham;20.3;Travelling;1;389;389;456.1685;75.91089;3074.743;74.8213;2772.99;2321.24536132813;161;65.2388;21.87004;0;103
Truck 103;8/22/2021 4:32:52.438 PM;66.2428;7.135629;191.7509;0;0;13.28159;0;89.73401;333.7862;91.3988;449.257;1884.231;20.44876;39.9795;75.55366;64.71649;53.2458733230557;476.9041;74.12229;2960.46;74.98991;2811.639;110.577766023838;Truck 103;Theo Peckham;20.5;Travelling;1;389;389;459.6426;75.43147;3058.397;75.83723;2744.286;2325.6455078125;161;96.74824;75.33424;0;103
Truck 103;8/22/2021 4:33:52.438 PM;66.30549;6.93327;195.2697;0;0;16.12897;0;88.72144;331.5949;72.46322;451.5912;1872.121;20.25903;39.49986;70.88179;64.12553;53.2521510860244;473.5552;73.51169;2955.24;74.98155;2820.195;110.577882404202;Truck 103;Theo Peckham;19.8;Travelling;1;389;389;454.5618;74.83659;3059.667;75.62817;2711.077;2330.04541015625;161;102.7742;111.4089;0;103
Truck 103;8/22/2021 4:34:52.438 PM;65.78751;7.032154;191.0077;0;0;18.97635;0;89.71801;329.4239;55.20632;452.5869;1882.649;20.56624;39.02022;66.20992;63.53458;53.2584288489932;469.7364;75.51718;3017.523;74.38142;2762.861;110.577998784565;Truck 103;Theo Peckham;19;Travelling;1;389;389;448.7513;76.61696;3022.602;75.88643;2723.488;2334.44555664063;161;25.30522;48.18668;0;103
Truck 103;8/22/2021 4:35:52.438 PM;65.80811;7.039381;188.4494;0;0;21.82374;0;88.55104;337.6486;51.04764;444.9606;1885.914;6.06952;38.54058;61.53805;62.94362;53.2647066119619;476.0958;74.76395;3015.903;75.6173;2794.587;110.578115164929;Truck 103;Theo Peckham;19.6;Travelling;1;389;389;445.9087;77.00336;3023.129;76.62729;2738.302;2338.84545898438;161;8.275153;50.93049;0;103
Truck 103;8/22/2021 4:36:52.438 PM;65.18489;7.088137;185.704;0;0;24.67112;0;89.6255;336.3684;62.73914;445.0594;1855.726;7.991498;38.06095;56.86618;62.35266;53.2709843749307;481.6943;74.74345;3009.415;76.57787;2787.44;110.578231545293;Truck 103;Theo Peckham;20.1;Travelling;1;389;389;443.8152;76.5519;2918.504;75.39526;2790.256;2343.24536132813;161;83.44239;7.949943;0;103
Truck 103;8/22/2021 4:37:52.438 PM;64.6975;6.955187;185.4586;0;0;27.51851;0;89.87434;328.0872;82.54412;456.7498;1876.577;0;37.58131;52.19431;61.7617;53.2772621378994;487.2036;74.96634;2971.822;78.64842;2842.763;110.578124635136;Truck 103;Theo Peckham;20.3;Waiting;1;389;389;450.3099;75.5527;2902.333;75.8034;2822.049;2347.6455078125;161;91.71382;3.196175;0;103
Truck 103;8/22/2021 4:38:52.438 PM;64.43641;7.013579;191.9265;0;0;30.36589;0;89.85493;323.9111;97.35686;455.9205;1860.083;0;37.10168;47.52244;61.17075;53.2835399008682;481.0412;75.15638;2959.336;76.87328;2871.646;110.577163878707;Truck 103;Theo Peckham;20;Waiting;1;389;389;451.2517;76.74654;2918.089;75.05469;2805.66;2352.04541015625;161;88.63619;5.145332;0;103
Truck 103;8/22/2021 4:39:52.438 PM;64.26667;7.0187;192.0349;0;0;33.3363;0;90.6312;322.7425;97.37523;446.7337;1853.559;0;36.62204;42.85057;60.57979;53.2898176638369;485.571;74.74639;2915.917;74.5489;2857.405;110.576203122279;Truck 103;Theo Peckham;20;Waiting;1;390;390;452.0111;74.90049;2949.214;74.85552;2801.593;2356.44555664063;161;85.55856;7.09449;0;103
Truck 103;8/22/2021 4:40:52.438 PM;64.20908;7.139802;191.3661;0;0;34.03186;0;91.04389;321.4763;82.58707;442.9477;1894.97;0;36.73626;84.95852;66.92297;53.2956311890581;479.6587;76.15792;2989.695;74.45884;2828.445;110.57524236585;Truck 103;Theo Peckham;19.6;Waiting;1;390;390;446.5663;74.3653;3009.001;76.03455;2793.671;2360.84545898438;161;82.48093;9.043648;0;103
Truck 103;8/22/2021 4:41:52.438 PM;65.58599;7.180451;190.9422;0;0;34.72743;0;92.50244;322.5345;62.77825;447.1282;1906.958;14.52487;36.93612;79.38287;66.0475;53.2904839215071;481.1657;76.63256;2988.377;74.53671;2800.754;110.574281609421;Truck 103;Theo Peckham;198;Loading;1;391;391;437.6877;73.50832;3015.619;75.35367;2790.883;2365.24536132813;161;79.40331;10.99281;0;103
Truck 103;8/22/2021 4:42:52.438 PM;66.18422;6.977862;187.2733;0;0;35.42299;0;91.89223;327.6053;51.05703;438.7384;1875.379;5.596528;37.13598;73.80721;65.17204;53.2853366539561;486.1611;74.72129;2987.614;73.33347;2737.465;110.573320852993;Truck 103;Theo Peckham;198;Loading;1;391;391;433.1572;74.21696;3017.355;77.02193;2739.936;2369.6455078125;161;76.32568;12.94196;0;103
Truck 103;8/22/2021 4:43:52.438 PM;66.53578;6.853861;187.4226;0;0;36.11855;0;89.53979;328.8696;55.17978;446.681;1829.739;14.80637;37.33584;68.23155;64.29658;53.2801893864051;488.8438;73.49267;3040.066;72.38976;2751.188;110.572360096564;Truck 103;Theo Peckham;198;Hauling;1;391;391;433.6229;74.08257;3018.632;77.88329;2743.294;2374.04541015625;161;73.24805;14.89112;0;103
Truck 103;8/22/2021 4:44:52.438 PM;66.66741;6.963388;187.2755;0;0;36.81411;0;87.64007;326.1336;72.41831;439.853;1897.15;14.73188;37.5357;62.6559;63.42112;53.2750421188541;489.2725;73.90854;2984.358;73.7499;2772.306;110.571399340136;Truck 103;Theo Peckham;198;Hauling;1;391;391;440.8256;76.49664;3024.946;77.01234;2741.971;2378.44555664063;161;70.17043;16.84028;0;103
Truck 103;8/22/2021 4:45:52.438 PM;67.04812;6.90168;187.7015;0;0;37.50967;0;89.10229;322.9874;91.36525;444.052;1861.155;14.85118;37.73556;57.08024;62.54565;53.2698948513031;483.5686;74.45659;3010.54;73.92273;2797.567;110.570438583707;Truck 103;Theo Peckham;198;Hauling;1;391;391;438.1682;76.25393;3037.342;75.04649;2773.76;2382.55419921875;161;67.0928;18.78944;0;103
Truck 103;8/22/2021 4:46:52.438 PM;65.98596;6.957943;186.9648;0;0;43.50529;0;89.04324;322.3739;99.48268;445.882;1889.681;15.03153;37.93542;51.50458;61.67019;53.264747583752;483.9272;74.92933;2962.249;73.2205;2796.844;110.569477827279;Truck 103;Theo Peckham;198;Hauling;1;391;391;440.4218;75.30798;3009.752;73.80412;2780.578;2386.62084960938;161;64.01517;20.73859;0;103
Truck 103;8/22/2021 4:47:52.438 PM;65.32333;7.104196;189.0795;0;0;60.24043;0;89.31847;328.2759;91.399;444.9854;1891.612;15.05555;38.13528;45.92892;60.79473;53.259600316201;493.7012;76.42098;2948.133;74.16864;2791.825;110.56851707085;Truck 103;Theo Peckham;198;Hauling;1;391;391;427.8656;75.07037;2975.079;74.41472;2773.578;2390.6875;161;60.93754;22.68775;0;103
Truck 103;8/22/2021 4:48:52.438 PM;65.47993;7.164299;185.2185;0;0;54.89416;0;88.09309;328.3351;72.46349;450.1591;1899.574;15.04224;38.33514;40.35327;59.91927;53.25445304865;487.7176;75.86944;2990.833;75.61658;2757.253;110.567556314421;Truck 103;Theo Peckham;198;Hauling;1;391;391;439.1409;76.01324;2999.982;74.41279;2762.308;2394.75415039063;161;57.85991;24.63691;0;103
Truck 103;8/22/2021 4:49:52.438 PM;64.99522;7.129357;187.569;0;0;49.54789;0;88.96266;323.9446;55.20647;457.6542;1923.893;15.02894;38.535;34.77761;59.0438;53.249305781099;482.0146;75.19755;3081.024;75.85234;2778.421;110.566595557993;Truck 103;Theo Peckham;198;Hauling;1;391;391;452.89;74.81272;2993.76;74.41896;2756.305;2398.82080078125;161;54.78228;26.58607;0;103
Truck 103;8/22/2021 4:50:52.438 PM;65.28362;7.138132;187.1854;0;0;44.20162;0;89.60029;319.5775;51.04758;443.8811;1923.774;14.77287;38.45213;90.34483;58.01664;53.2441585135479;479.5025;73.80708;3056.193;75.32874;2806.643;110.565634801564;Truck 103;Theo Peckham;198;Hauling;1;391;391;454.21;74.31329;2976.931;74.63745;2774.31;2402.88745117188;161;51.70465;28.53522;0;103
Truck 103;8/22/2021 4:51:52.438 PM;64.35317;7.186926;189.6809;0;0;38.85536;0;88.98092;321.5831;62.73891;447.2291;1903.677;15.03433;38.32849;83.71432;58.51952;53.2390112459969;491.0692;72.90634;3026.939;74.28117;2808.179;110.564674045136;Truck 103;Theo Peckham;198;Hauling;1;390;390;463.0931;74.69887;2964.745;73.50217;2787.902;2406.9541015625;161;48.62703;30.48438;0;103
Truck 103;8/22/2021 4:52:52.438 PM;64.619;7.188958;189.8307;0;0;33.50909;0;88.19135;323.8793;82.54386;448.596;1870.485;14.90469;38.20485;77.08382;59.02239;53.2338639784459;474.6378;74.72709;3036.083;73.37116;2797.37;110.563713288707;Truck 103;Theo Peckham;198;Hauling;1;390;390;458.6007;72.99458;2973.468;73.97783;2744.322;2411.02075195313;161;45.5494;32.43354;0;103
Truck 103;8/22/2021 4:53:52.438 PM;64.32064;7.155363;187.3677;0;0;28.16282;0;89.25883;329.8159;97.35676;449.1858;1889.796;15.15144;38.08121;70.45332;59.52527;53.2287167108949;480.5114;75.21864;2983.138;73.6032;2727.567;110.562752532279;Truck 103;Theo Peckham;198;Hauling;1;390;390;455.6987;73.47448;2936.872;75.49715;2740.804;2415.08740234375;161;42.47177;34.3827;0;103
Truck 103;8/22/2021 4:54:52.438 PM;64.13078;7.09213;188.6496;0;0;43.00083;0;89.41415;326.8755;97.37534;444.7407;1883.536;15.157;37.95757;63.82282;60.02814;53.2235694433439;488.6465;76.3919;3011.163;74.24387;2771.661;110.56179177585;Truck 103;Theo Peckham;198;Hauling;1;390;390;445.6457;73.59563;2997.048;77.06779;2751.937;2419.15405273438;161;39.39414;36.33186;0;103
Truck 103;8/22/2021 4:55:52.438 PM;65.26118;6.961826;187.0382;0;0;46.03008;0;90.02493;329.5513;82.58732;450.5033;1885.8;15.08354;37.83393;57.19232;60.53102;53.2184221757928;479.2743;75.67852;3008.492;74.69793;2779.067;110.560831019421;Truck 103;Theo Peckham;198;Hauling;1;390;390;453.7092;73.83865;2958.764;76.35539;2770.432;2423.220703125;161;36.31652;38.28101;0;103
Truck 103;8/22/2021 4:56:52.438 PM;65.21645;6.992965;188.3332;0;0;46.95537;0;88.02219;338.7641;62.77848;452.0714;1890.452;14.75002;37.71029;50.56182;61.03389;53.2132749082418;491.4441;75.31539;2937.513;75.1957;2748.841;110.559870262993;Truck 103;Theo Peckham;198;Hauling;1;389;389;457.3788;74.34938;2979.808;76.86725;2737.292;2427.28735351563;161;33.23889;40.23017;0;103
Truck 103;8/22/2021 4:57:52.438 PM;65.12933;7.001851;189.3855;0;0;47.88067;0;89.5328;330.602;51.05709;455.3266;1926.462;14.88833;37.58665;43.93132;61.53677;53.2081276406908;490.6688;76.47306;2970.466;75.7291;2760.175;110.558909506564;Truck 103;Theo Peckham;198;Hauling;1;389;389;452.566;74.93677;3008.881;76.97301;2725.525;2431.35424804688;161;30.16126;42.17933;0;103
Truck 103;8/22/2021 4:58:52.438 PM;65.15685;7.002043;190.58;0;0;48.80597;0;88.92762;327.6839;55.17962;454.9562;1938.436;15.14965;37.46302;37.30081;62.03964;53.2029803731398;493.4475;76.31142;2968.295;76.3354;2757.736;110.557948750136;Truck 103;Theo Peckham;198;Hauling;1;389;389;448.8349;75.29446;3015.021;75.59138;2746.331;2435.4208984375;161;27.08363;44.12849;0;103
Truck 103;8/22/2021 4:59:52.438 PM;63.73647;7.029209;189.6699;0;0;49.73127;0;89.28674;326.7456;72.41805;453.0392;1910.754;14.72518;37.33938;30.67031;62.54252;53.1978331055888;493.6716;75.40681;3051.98;77.02928;2766.982;110.556987993707;Truck 103;Theo Peckham;198;Hauling;1;389;389;438.2444;74.61847;2948.343;75.05072;2698.093;2439.48754882813;161;24.006;46.07764;0;103
Truck 103;8/22/2021 5:00:52.438 PM;63.63971;6.936835;189.0584;0;0;50.65656;0;90.90902;319.2945;91.36504;442.8506;1918.185;14.80629;37.53258;87.56298;52.47494;53.1926858380377;500.0128;75.20153;3051.349;76.79638;2777.314;110.556027237279;Truck 103;Theo Peckham;198;Hauling;1;389;389;446.8705;73.48759;2968.328;74.03549;2692.469;2443.55419921875;161;20.92838;48.0268;0;103
Truck 103;8/22/2021 5:01:52.438 PM;63.88251;6.780012;192.3861;0;0;46.91924;0;91.20708;319.8447;99.48268;454.7624;1920.603;14.8874;37.77147;81.37411;54.20768;53.1875385704867;497.0986;75.83066;3099.812;75.91286;2838.036;110.55506648085;Truck 103;Theo Peckham;198;Hauling;1;389;389;450.4864;74.12798;2992.48;74.10625;2748.128;2447.62084960938;161;17.85075;49.97596;0;103
Truck 103;8/22/2021 5:02:52.438 PM;65.22929;6.98683;188.7789;0;0;52.66904;0;90.77597;328.9104;91.3992;453.4498;1932.917;5.691265;38.01036;75.18526;55.94042;53.1823913029357;493.8092;75.34369;3082.608;75.63506;2830.918;110.554105724421;Truck 103;Theo Peckham;198;Hauling;1;389;389;442.1056;72.98045;3086.194;73.71885;2771.266;2451.6875;161;14.77312;51.92512;0;103
Truck 103;8/22/2021 5:03:52.438 PM;65.91763;6.984876;185.8157;0;0;52.31493;0;90.86668;331.5703;72.46375;451.4058;1981.228;7.695187;38.24924;68.99639;57.67316;53.1772440353847;483.4094;73.98138;3085.353;75.33298;2794.949;110.553144967993;Truck 103;Theo Peckham;198;Hauling;1;389;389;444.9679;74.78082;3122.483;74.50526;2762.741;2455.75415039063;161;11.69549;53.87428;0;103
Truck 103;8/22/2021 5:04:52.438 PM;65.64215;6.983167;186.7997;0;0;51.96082;0;91.33537;337.0618;55.20663;452.3516;1934.525;10.29006;38.48813;62.80753;59.4059;53.1720967678337;486.2406;74.31065;3074.874;75.71546;2817.982;110.552184211564;Truck 103;Theo Peckham;20;Queued;1;389;389;446.4174;73.81464;3082.824;75.65588;2778.042;2459.82080078125;161;8.617864;55.82343;0;103
Truck 103;8/22/2021 5:05:52.438 PM;64.58357;6.993197;190.812;0;0;51.60671;0;91.49905;328.5255;51.04753;454.42;1921.798;3.508429;38.72702;56.61867;61.13863;53.1669495002826;488.5143;75.24313;3038.667;74.18683;2809.906;110.551223455136;Truck 103;Theo Peckham;19.5;Backing;1;389;389;444.4447;72.7501;3110.348;75.15128;2712.37;2463.88745117188;161;83.16814;104.2435;0;103
